year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density,lag_1,lag_2,lag_3
2020.0,1.0,25.0,5.0,7242.0,50452.0,1.764,-0.585,1.262,7225.0,7902.0,8464.0
2020.0,1.0,25.0,6.0,7162.0,50452.0,1.745,-0.611,1.262,7242.0,7225.0,7902.0
2020.0,1.0,25.0,7.0,6966.0,50452.0,1.892,-0.411,1.262,7162.0,7242.0,7225.0
2020.0,1.0,25.0,8.0,6484.0,50452.0,2.247,0.177,1.262,6966.0,7162.0,7242.0
2020.0,1.0,25.0,9.0,6252.0,50452.0,2.31,0.868,1.26,6484.0,6966.0,7162.0
2020.0,1.0,25.0,10.0,6434.0,50452.0,2.324,1.65,1.257,6252.0,6484.0,6966.0
2020.0,1.0,25.0,11.0,6606.0,50452.0,2.3,2.292,1.253,6434.0,6252.0,6484.0
2020.0,1.0,25.0,12.0,6618.0,50452.0,2.195,2.675,1.251,6606.0,6434.0,6252.0
2020.0,1.0,25.0,13.0,6408.0,50452.0,1.962,2.661,1.249,6618.0,6606.0,6434.0
2020.0,1.0,25.0,14.0,6160.0,50452.0,1.351,1.996,1.249,6408.0,6618.0,6606.0
2020.0,1.0,25.0,15.0,6221.0,50452.0,1.1,0.812,1.25,6160.0,6408.0,6618.0
2020.0,1.0,25.0,16.0,6139.0,50452.0,1.179,0.416,1.252,6221.0,6160.0,6408.0
2020.0,1.0,25.0,17.0,6387.0,50452.0,1.307,0.321,1.253,6139.0,6221.0,6160.0
2020.0,1.0,25.0,18.0,6678.0,50452.0,1.438,0.237,1.254,6387.0,6139.0,6221.0
2020.0,1.0,25.0,19.0,7104.0,50452.0,1.555,0.139,1.255,6678.0,6387.0,6139.0
2020.0,1.0,25.0,20.0,7327.0,50452.0,1.631,0.051,1.256,7104.0,6678.0,6387.0
2020.0,1.0,25.0,21.0,7400.0,50452.0,1.641,0.0,1.257,7327.0,7104.0,6678.0
2020.0,1.0,25.0,22.0,7461.0,50452.0,1.634,-0.051,1.257,7400.0,7327.0,7104.0
2020.0,1.0,25.0,23.0,7326.0,50452.0,1.659,-0.095,1.257,7461.0,7400.0,7327.0
2020.0,1.0,26.0,0.0,7118.0,50452.0,1.682,-0.148,1.257,7326.0,7461.0,7400.0
2020.0,1.0,26.0,1.0,6703.0,50452.0,1.695,-0.206,1.257,7118.0,7326.0,7461.0
2020.0,1.0,26.0,2.0,6768.0,50452.0,1.722,-0.258,1.257,6703.0,7118.0,7326.0
2020.0,1.0,26.0,3.0,6643.0,50452.0,1.769,-0.301,1.257,6768.0,6703.0,7118.0
2020.0,1.0,26.0,4.0,6874.0,50452.0,1.814,-0.354,1.258,6643.0,6768.0,6703.0
2020.0,1.0,26.0,5.0,6869.0,50452.0,1.874,-0.404,1.258,6874.0,6643.0,6768.0
2020.0,1.0,26.0,6.0,7338.0,50452.0,1.954,-0.441,1.258,6869.0,6874.0,6643.0
2020.0,1.0,26.0,7.0,7547.0,50452.0,2.235,-0.188,1.258,7338.0,6869.0,6874.0
2020.0,1.0,26.0,8.0,7797.0,50452.0,2.557,0.552,1.256,7547.0,7338.0,6869.0
2020.0,1.0,26.0,9.0,7996.0,50452.0,2.628,1.418,1.253,7797.0,7547.0,7338.0
2020.0,1.0,26.0,10.0,8143.0,50452.0,2.667,2.348,1.248,7996.0,7797.0,7547.0
2020.0,1.0,26.0,11.0,8094.0,50452.0,2.67,3.113,1.244,8143.0,7996.0,7797.0
2020.0,1.0,26.0,12.0,7688.0,50452.0,2.561,3.506,1.241,8094.0,8143.0,7996.0
2020.0,1.0,26.0,13.0,7196.0,50452.0,2.263,3.425,1.24,7688.0,8094.0,8143.0
2020.0,1.0,26.0,14.0,7306.0,50452.0,1.821,2.665,1.24,7196.0,7688.0,8094.0
2020.0,1.0,26.0,15.0,8187.0,50452.0,1.749,1.574,1.24,7306.0,7196.0,7688.0
2020.0,1.0,26.0,16.0,10136.0,50452.0,2.049,1.283,1.241,8187.0,7306.0,7196.0
2020.0,1.0,26.0,17.0,12132.0,50452.0,2.296,1.258,1.242,10136.0,8187.0,7306.0
2020.0,1.0,26.0,18.0,13678.0,50452.0,2.439,1.208,1.242,12132.0,10136.0,8187.0
2020.0,1.0,26.0,19.0,15575.0,50452.0,2.557,1.184,1.243,13678.0,12132.0,10136.0
2020.0,1.0,26.0,20.0,16955.0,50452.0,2.64,1.184,1.243,15575.0,13678.0,12132.0
2020.0,1.0,26.0,21.0,17446.0,50452.0,2.669,1.153,1.243,16955.0,15575.0,13678.0
2020.0,1.0,26.0,22.0,18440.0,50452.0,2.72,1.144,1.243,17446.0,16955.0,15575.0
2020.0,1.0,26.0,23.0,20012.0,50452.0,2.802,1.159,1.243,18440.0,17446.0,16955.0
2020.0,1.0,27.0,0.0,21127.0,50452.0,2.895,1.195,1.243,20012.0,18440.0,17446.0
2020.0,1.0,27.0,1.0,22125.0,50452.0,2.995,1.23,1.242,21127.0,20012.0,18440.0
2020.0,1.0,27.0,2.0,23528.0,50452.0,3.122,1.292,1.242,22125.0,21127.0,20012.0
2020.0,1.0,27.0,3.0,24508.0,50452.0,3.27,1.384,1.241,23528.0,22125.0,21127.0
2020.0,1.0,27.0,4.0,25270.0,50452.0,3.416,1.481,1.241,24508.0,23528.0,22125.0
2020.0,1.0,27.0,5.0,26379.0,50452.0,3.549,1.594,1.24,25270.0,24508.0,23528.0
2020.0,1.0,27.0,6.0,26713.0,50452.0,3.662,1.711,1.239,26379.0,25270.0,24508.0
2020.0,1.0,27.0,7.0,26719.0,50452.0,3.858,2.133,1.238,26713.0,26379.0,25270.0
2020.0,1.0,27.0,8.0,26432.0,50452.0,4.131,3.009,1.235,26719.0,26713.0,26379.0
2020.0,1.0,27.0,9.0,25416.0,50452.0,4.196,3.99,1.231,26432.0,26719.0,26713.0
2020.0,1.0,27.0,10.0,23932.0,50452.0,4.218,5.022,1.226,25416.0,26432.0,26719.0
2020.0,1.0,27.0,11.0,23029.0,50452.0,4.157,5.804,1.221,23932.0,25416.0,26432.0
2020.0,1.0,27.0,12.0,21690.0,50452.0,3.869,6.108,1.218,23029.0,23932.0,25416.0
2020.0,1.0,27.0,13.0,20879.0,50452.0,3.419,5.83,1.216,21690.0,23029.0,23932.0
2020.0,1.0,27.0,14.0,20079.0,50452.0,3.135,4.962,1.216,20879.0,21690.0,23029.0
2020.0,1.0,27.0,15.0,19919.0,50452.0,3.118,4.145,1.217,20079.0,20879.0,21690.0
2020.0,1.0,27.0,16.0,20431.0,50452.0,3.28,3.949,1.217,19919.0,20079.0,20879.0
2020.0,1.0,27.0,17.0,20396.0,50452.0,3.336,3.847,1.218,20431.0,19919.0,20079.0
2020.0,1.0,27.0,18.0,21122.0,50452.0,3.378,3.696,1.219,20396.0,20431.0,19919.0
2020.0,1.0,27.0,19.0,21453.0,50452.0,3.485,3.55,1.218,21122.0,20396.0,20431.0
2020.0,1.0,27.0,20.0,22059.0,50452.0,3.626,3.404,1.218,21453.0,21122.0,20396.0
2020.0,1.0,27.0,21.0,23015.0,50452.0,3.75,3.215,1.218,22059.0,21453.0,21122.0
2020.0,1.0,27.0,22.0,24531.0,50452.0,3.93,3.054,1.218,23015.0,22059.0,21453.0
2020.0,1.0,27.0,23.0,26494.0,50452.0,4.16,2.993,1.217,24531.0,23015.0,22059.0
2020.0,1.0,28.0,0.0,28915.0,50452.0,4.353,2.998,1.216,26494.0,24531.0,23015.0
2020.0,1.0,28.0,1.0,30620.0,50452.0,4.56,3.077,1.215,28915.0,26494.0,24531.0
2020.0,1.0,28.0,2.0,31217.0,50452.0,4.716,3.199,1.213,30620.0,28915.0,26494.0
2020.0,1.0,28.0,3.0,32445.0,50452.0,4.802,3.273,1.212,31217.0,30620.0,28915.0
2020.0,1.0,28.0,4.0,32838.0,50452.0,4.869,3.298,1.211,32445.0,31217.0,30620.0
2020.0,1.0,28.0,5.0,32617.0,50452.0,4.869,3.315,1.21,32838.0,32445.0,31217.0
2020.0,1.0,28.0,6.0,32029.0,50452.0,4.893,3.301,1.209,32617.0,32838.0,32445.0
2020.0,1.0,28.0,7.0,30982.0,50452.0,5.068,3.473,1.208,32029.0,32617.0,32838.0
2020.0,1.0,28.0,8.0,29051.0,50452.0,5.446,4.064,1.206,30982.0,32029.0,32617.0
2020.0,1.0,28.0,9.0,27854.0,50452.0,5.826,4.66,1.204,29051.0,30982.0,32029.0
2020.0,1.0,28.0,10.0,28512.0,50452.0,6.231,5.027,1.203,27854.0,29051.0,30982.0
2020.0,1.0,28.0,11.0,30215.0,50452.0,6.598,5.082,1.203,28512.0,27854.0,29051.0
2020.0,1.0,28.0,12.0,32687.0,50452.0,6.68,4.815,1.204,30215.0,28512.0,27854.0
2020.0,1.0,28.0,13.0,35487.0,50452.0,6.533,4.321,1.207,32687.0,30215.0,28512.0
2020.0,1.0,28.0,14.0,37479.0,50452.0,6.313,3.635,1.21,35487.0,32687.0,30215.0
2020.0,1.0,28.0,15.0,39062.0,50452.0,6.181,2.873,1.213,37479.0,35487.0,32687.0
2020.0,1.0,28.0,16.0,39644.0,50452.0,6.159,2.33,1.217,39062.0,37479.0,35487.0
2020.0,1.0,28.0,17.0,40286.0,50452.0,6.131,1.981,1.219,39644.0,39062.0,37479.0
2020.0,1.0,28.0,18.0,41392.0,50452.0,6.023,1.721,1.221,40286.0,39644.0,39062.0
2020.0,1.0,28.0,19.0,40903.0,50452.0,5.799,1.465,1.223,41392.0,40286.0,39644.0
2020.0,1.0,28.0,20.0,39604.0,50452.0,5.563,1.233,1.224,40903.0,41392.0,40286.0
2020.0,1.0,28.0,21.0,36488.0,50452.0,5.246,1.043,1.225,39604.0,40903.0,41392.0
2020.0,1.0,28.0,22.0,34986.0,50452.0,5.039,0.909,1.225,36488.0,39604.0,40903.0
2020.0,1.0,28.0,23.0,34310.0,50452.0,4.928,0.887,1.225,34986.0,36488.0,39604.0
2020.0,1.0,29.0,3.0,33848.0,50452.0,5.02,1.169,1.227,33337.0,33118.0,33343.0
2020.0,1.0,29.0,4.0,34890.0,50452.0,5.119,1.212,1.228,33848.0,33337.0,33118.0
2020.0,1.0,29.0,5.0,35944.0,50452.0,5.248,1.276,1.229,34890.0,33848.0,33337.0
2020.0,1.0,29.0,6.0,36675.0,50452.0,5.273,1.334,1.23,35944.0,34890.0,33848.0
2020.0,1.0,29.0,7.0,37423.0,50452.0,5.352,1.557,1.23,36675.0,35944.0,34890.0
2020.0,1.0,29.0,8.0,37649.0,50452.0,5.582,2.171,1.229,37423.0,36675.0,35944.0
2020.0,1.0,29.0,9.0,38182.0,50452.0,5.914,2.897,1.227,37649.0,37423.0,36675.0
2020.0,1.0,29.0,10.0,38163.0,50452.0,6.268,3.555,1.225,38182.0,37649.0,37423.0
2020.0,1.0,29.0,11.0,38040.0,50452.0,6.464,4.043,1.223,38163.0,38182.0,37649.0
2020.0,1.0,29.0,12.0,37696.0,50452.0,6.341,4.238,1.222,38040.0,38163.0,38182.0
2020.0,1.0,29.0,13.0,36966.0,50452.0,5.952,4.117,1.222,37696.0,38040.0,38163.0
2020.0,1.0,29.0,14.0,36535.0,50452.0,5.439,3.656,1.223,36966.0,37696.0,38040.0
2020.0,1.0,29.0,15.0,35762.0,50452.0,5.175,2.974,1.226,36535.0,36966.0,37696.0
2020.0,1.0,29.0,16.0,35249.0,50452.0,5.108,2.51,1.229,35762.0,36535.0,36966.0
2020.0,1.0,29.0,17.0,35380.0,50452.0,4.983,2.263,1.231,35249.0,35762.0,36535.0
2020.0,1.0,29.0,18.0,35175.0,50452.0,4.736,1.991,1.234,35380.0,35249.0,35762.0
2020.0,1.0,29.0,19.0,35061.0,50452.0,4.516,1.699,1.235,35175.0,35380.0,35249.0
2020.0,1.0,29.0,20.0,35001.0,50452.0,4.379,1.446,1.237,35061.0,35175.0,35380.0
2020.0,1.0,29.0,21.0,33512.0,50452.0,4.342,1.322,1.239,35001.0,35061.0,35175.0
2020.0,1.0,29.0,22.0,32991.0,50452.0,4.332,1.314,1.24,33512.0,35001.0,35061.0
2020.0,1.0,29.0,23.0,32769.0,50452.0,4.359,1.346,1.241,32991.0,33512.0,35001.0
2020.0,1.0,30.0,0.0,33195.0,50452.0,4.363,1.369,1.241,32769.0,32991.0,33512.0
2020.0,1.0,30.0,1.0,33998.0,50452.0,4.442,1.427,1.24,33195.0,32769.0,32991.0
2020.0,1.0,30.0,2.0,34426.0,50452.0,4.587,1.54,1.239,33998.0,33195.0,32769.0
2020.0,1.0,30.0,3.0,35325.0,50452.0,4.787,1.75,1.238,34426.0,33998.0,33195.0
2020.0,1.0,30.0,4.0,36298.0,50452.0,5.008,2.028,1.236,35325.0,34426.0,33998.0
2020.0,1.0,30.0,5.0,37652.0,50452.0,5.133,2.254,1.235,36298.0,35325.0,34426.0
2020.0,1.0,30.0,6.0,37490.0,50452.0,5.161,2.407,1.234,37652.0,36298.0,35325.0
2020.0,1.0,30.0,7.0,37289.0,50452.0,5.262,2.799,1.232,37490.0,37652.0,36298.0
2020.0,1.0,30.0,8.0,36644.0,50452.0,5.359,3.596,1.23,37289.0,37490.0,37652.0
2020.0,1.0,30.0,9.0,35875.0,50452.0,5.482,4.508,1.226,36644.0,37289.0,37490.0
2020.0,1.0,30.0,10.0,35211.0,50452.0,5.62,5.393,1.223,35875.0,36644.0,37289.0
2020.0,1.0,30.0,11.0,35099.0,50452.0,5.531,6.078,1.219,35211.0,35875.0,36644.0
2020.0,1.0,30.0,12.0,33614.0,50452.0,5.262,6.494,1.216,35099.0,35211.0,35875.0
2020.0,1.0,30.0,13.0,31004.0,50452.0,4.742,6.536,1.214,33614.0,35099.0,35211.0
2020.0,1.0,30.0,14.0,28917.0,50452.0,4.055,6.007,1.214,31004.0,33614.0,35099.0
2020.0,1.0,30.0,15.0,27974.0,50452.0,3.745,5.048,1.214,28917.0,31004.0,33614.0
2020.0,1.0,30.0,16.0,29664.0,50452.0,3.84,4.549,1.214,27974.0,28917.0,31004.0
2020.0,1.0,30.0,17.0,31503.0,50452.0,4.13,4.454,1.215,29664.0,27974.0,28917.0
2020.0,1.0,30.0,18.0,34188.0,50452.0,4.514,4.507,1.215,31503.0,29664.0,27974.0
2020.0,1.0,30.0,19.0,37697.0,50452.0,4.943,4.741,1.214,34188.0,31503.0,29664.0
2020.0,1.0,30.0,20.0,39791.0,50452.0,5.376,5.112,1.212,37697.0,34188.0,31503.0
2020.0,1.0,30.0,21.0,40376.0,50452.0,5.771,5.504,1.21,39791.0,37697.0,34188.0
2020.0,1.0,30.0,22.0,41526.0,50452.0,6.197,5.982,1.208,40376.0,39791.0,37697.0
2020.0,1.0,30.0,23.0,42873.0,50452.0,6.581,6.606,1.204,41526.0,40376.0,39791.0
2020.0,1.0,31.0,0.0,43231.0,50452.0,6.737,7.166,1.201,42873.0,41526.0,40376.0
2020.0,1.0,31.0,1.0,43107.0,50452.0,6.84,7.666,1.199,43231.0,42873.0,41526.0
2020.0,1.0,31.0,2.0,42863.0,50452.0,6.802,7.998,1.198,43107.0,43231.0,42873.0
2020.0,1.0,31.0,3.0,41275.0,50452.0,6.657,8.176,1.198,42863.0,43107.0,43231.0
2020.0,1.0,31.0,4.0,41128.0,50452.0,6.458,8.216,1.199,41275.0,42863.0,43107.0
2020.0,1.0,31.0,5.0,40383.0,50452.0,6.193,8.134,1.2,41128.0,41275.0,42863.0
2020.0,1.0,31.0,6.0,38355.0,50452.0,5.901,7.985,1.202,40383.0,41128.0,41275.0
2020.0,1.0,31.0,7.0,36895.0,50452.0,5.688,7.973,1.203,38355.0,40383.0,41128.0
2020.0,1.0,31.0,8.0,36194.0,50452.0,5.649,8.409,1.203,36895.0,38355.0,40383.0
2020.0,1.0,31.0,9.0,36514.0,50452.0,5.722,9.074,1.202,36194.0,36895.0,38355.0
2020.0,1.0,31.0,10.0,36921.0,50452.0,5.951,9.655,1.201,36514.0,36194.0,36895.0
2020.0,1.0,31.0,11.0,36965.0,50452.0,5.981,10.074,1.2,36921.0,36514.0,36194.0
2020.0,1.0,31.0,12.0,35909.0,50452.0,5.751,10.304,1.198,36965.0,36921.0,36514.0
2020.0,1.0,31.0,13.0,34392.0,50452.0,5.277,10.281,1.198,35909.0,36965.0,36921.0
2020.0,1.0,31.0,14.0,32959.0,50452.0,4.745,9.944,1.198,34392.0,35909.0,36965.0
2020.0,1.0,31.0,15.0,31781.0,50452.0,4.337,9.339,1.199,32959.0,34392.0,35909.0
2020.0,1.0,31.0,16.0,32502.0,50452.0,4.298,9.013,1.2,31781.0,32959.0,34392.0
2020.0,1.0,31.0,17.0,34001.0,50452.0,4.477,9.008,1.2,32502.0,31781.0,32959.0
2020.0,1.0,31.0,18.0,35587.0,50452.0,4.675,9.066,1.2,34001.0,32502.0,31781.0
2020.0,1.0,31.0,19.0,35990.0,50452.0,4.815,9.126,1.2,35587.0,34001.0,32502.0
2020.0,1.0,31.0,20.0,36368.0,50452.0,4.932,9.181,1.2,35990.0,35587.0,34001.0
2020.0,1.0,31.0,21.0,35949.0,50452.0,4.956,9.174,1.2,36368.0,35990.0,35587.0
2020.0,1.0,31.0,22.0,36196.0,50452.0,4.916,9.125,1.2,35949.0,36368.0,35990.0
2020.0,1.0,31.0,23.0,36705.0,50452.0,4.871,9.068,1.2,36196.0,35949.0,36368.0
2020.0,2.0,1.0,0.0,36967.0,50452.0,4.803,8.942,1.199,36705.0,36196.0,35949.0
2020.0,2.0,1.0,1.0,37199.0,50452.0,4.85,8.824,1.199,36967.0,36705.0,36196.0
2020.0,2.0,1.0,2.0,37262.0,50452.0,4.896,8.726,1.199,37199.0,36967.0,36705.0
2020.0,2.0,1.0,3.0,37303.0,50452.0,4.879,8.638,1.199,37262.0,37199.0,36967.0
2020.0,2.0,1.0,4.0,37006.0,50452.0,4.848,8.529,1.199,37303.0,37262.0,37199.0
2020.0,2.0,1.0,5.0,37533.0,50452.0,4.829,8.407,1.199,37006.0,37303.0,37262.0
2020.0,2.0,1.0,6.0,36745.0,50452.0,4.839,8.356,1.198,37533.0,37006.0,37303.0
2020.0,2.0,1.0,7.0,36013.0,50452.0,4.989,8.707,1.198,36745.0,37533.0,37006.0
2020.0,2.0,1.0,8.0,35359.0,50452.0,5.156,9.299,1.196,36013.0,36745.0,37533.0
2020.0,2.0,1.0,9.0,34962.0,50452.0,5.308,9.974,1.194,35359.0,36013.0,36745.0
2020.0,2.0,1.0,10.0,34597.0,50452.0,5.511,10.605,1.191,34962.0,35359.0,36013.0
2020.0,2.0,1.0,11.0,35235.0,50452.0,5.566,10.921,1.189,34597.0,34962.0,35359.0
2020.0,2.0,1.0,12.0,36331.0,50452.0,5.55,10.926,1.188,35235.0,34597.0,34962.0
2020.0,2.0,1.0,13.0,36975.0,50452.0,5.529,10.68,1.188,36331.0,35235.0,34597.0
2020.0,2.0,1.0,14.0,37332.0,50452.0,5.465,10.197,1.189,36975.0,36331.0,35235.0
2020.0,2.0,1.0,15.0,38225.0,50452.0,5.527,9.559,1.192,37332.0,36975.0,36331.0
2020.0,2.0,1.0,16.0,39409.0,50452.0,5.675,9.035,1.194,38225.0,37332.0,36975.0
2020.0,2.0,1.0,17.0,40769.0,50452.0,5.802,8.634,1.197,39409.0,38225.0,37332.0
2020.0,2.0,1.0,18.0,41942.0,50452.0,5.919,8.236,1.2,40769.0,39409.0,38225.0
2020.0,2.0,1.0,19.0,43112.0,50452.0,6.033,7.833,1.202,41942.0,40769.0,39409.0
2020.0,2.0,1.0,20.0,43186.0,50452.0,6.113,7.454,1.205,43112.0,41942.0,40769.0
2020.0,2.0,1.0,21.0,42323.0,50452.0,6.179,7.098,1.207,43186.0,43112.0,41942.0
2020.0,2.0,1.0,22.0,39480.0,50452.0,6.223,6.761,1.209,42323.0,43186.0,43112.0
2020.0,2.0,1.0,23.0,38834.0,50452.0,6.268,6.488,1.211,39480.0,42323.0,43186.0
2020.0,2.0,2.0,0.0,37671.0,50452.0,6.276,6.275,1.213,38834.0,39480.0,42323.0
2020.0,2.0,2.0,1.0,36628.0,50452.0,6.188,6.095,1.214,37671.0,38834.0,39480.0
2020.0,2.0,2.0,2.0,35592.0,50452.0,5.974,5.924,1.216,36628.0,37671.0,38834.0
2020.0,2.0,2.0,3.0,35245.0,50452.0,5.687,5.79,1.217,35592.0,36628.0,37671.0
2020.0,2.0,2.0,4.0,33710.0,50452.0,5.401,5.72,1.218,35245.0,35592.0,36628.0
2020.0,2.0,2.0,5.0,31268.0,50452.0,5.057,5.676,1.218,33710.0,35245.0,35592.0
2020.0,2.0,2.0,6.0,30042.0,50452.0,4.696,5.628,1.219,31268.0,33710.0,35245.0
2020.0,2.0,2.0,7.0,27057.0,50452.0,4.452,5.796,1.218,30042.0,31268.0,33710.0
2020.0,2.0,2.0,8.0,23845.0,50452.0,4.396,6.307,1.217,27057.0,30042.0,31268.0
2020.0,2.0,2.0,9.0,21337.0,50452.0,4.475,6.88,1.214,23845.0,27057.0,30042.0
2020.0,2.0,2.0,10.0,19089.0,50452.0,4.611,7.423,1.211,21337.0,23845.0,27057.0
2020.0,2.0,2.0,11.0,16763.0,50452.0,4.64,7.844,1.208,19089.0,21337.0,23845.0
2020.0,2.0,2.0,12.0,15199.0,50452.0,4.668,8.106,1.206,16763.0,19089.0,21337.0
2020.0,2.0,2.0,13.0,14335.0,50452.0,4.603,8.214,1.204,15199.0,16763.0,19089.0
2020.0,2.0,2.0,14.0,14561.0,50452.0,4.431,8.15,1.203,14335.0,15199.0,16763.0
2020.0,2.0,2.0,15.0,15563.0,50452.0,4.404,7.969,1.203,14561.0,14335.0,15199.0
2020.0,2.0,2.0,16.0,16175.0,50452.0,4.518,7.897,1.203,15563.0,14561.0,14335.0
2020.0,2.0,2.0,17.0,17245.0,50452.0,4.611,7.863,1.204,16175.0,15563.0,14561.0
2020.0,2.0,2.0,18.0,18414.0,50452.0,4.681,7.813,1.205,17245.0,16175.0,15563.0
2020.0,2.0,2.0,19.0,19776.0,50452.0,4.697,7.702,1.207,18414.0,17245.0,16175.0
2020.0,2.0,2.0,20.0,20885.0,50452.0,4.672,7.529,1.208,19776.0,18414.0,17245.0
2020.0,2.0,2.0,21.0,21838.0,50452.0,4.582,7.344,1.209,20885.0,19776.0,18414.0
2020.0,2.0,2.0,22.0,21765.0,50452.0,4.415,7.145,1.21,21838.0,20885.0,19776.0
2020.0,2.0,2.0,23.0,20877.0,50452.0,4.222,6.97,1.211,21765.0,21838.0,20885.0
2020.0,2.0,3.0,0.0,21637.0,50452.0,4.163,6.883,1.212,20877.0,21765.0,21838.0
2020.0,2.0,3.0,1.0,21774.0,50452.0,4.12,6.822,1.212,21637.0,20877.0,21765.0
2020.0,2.0,3.0,2.0,23288.0,50452.0,4.046,6.731,1.212,21774.0,21637.0,20877.0
2020.0,2.0,3.0,3.0,25092.0,50452.0,4.033,6.64,1.212,23288.0,21774.0,21637.0
2020.0,2.0,3.0,4.0,26121.0,50452.0,4.169,6.628,1.213,25092.0,23288.0,21774.0
2020.0,2.0,3.0,5.0,29073.0,50452.0,4.295,6.613,1.213,26121.0,25092.0,23288.0
2020.0,2.0,3.0,6.0,29951.0,50452.0,4.364,6.562,1.214,29073.0,26121.0,25092.0
2020.0,2.0,3.0,7.0,29428.0,50452.0,4.515,6.734,1.214,29951.0,29073.0,26121.0
2020.0,2.0,3.0,8.0,29584.0,50452.0,4.731,7.218,1.214,29428.0,29951.0,29073.0
2020.0,2.0,3.0,9.0,30663.0,50452.0,5.037,7.814,1.212,29584.0,29428.0,29951.0
2020.0,2.0,3.0,10.0,31287.0,50452.0,5.457,8.414,1.211,30663.0,29584.0,29428.0
2020.0,2.0,3.0,11.0,32087.0,50452.0,5.72,8.882,1.209,31287.0,30663.0,29584.0
2020.0,2.0,3.0,12.0,33039.0,50452.0,5.692,9.093,1.208,32087.0,31287.0,30663.0
2020.0,2.0,3.0,13.0,33668.0,50452.0,5.37,8.958,1.207,33039.0,32087.0,31287.0
2020.0,2.0,3.0,14.0,33480.0,50452.0,4.914,8.47,1.208,33668.0,33039.0,32087.0
2020.0,2.0,3.0,15.0,32551.0,50452.0,4.579,7.758,1.209,33480.0,33668.0,33039.0
2020.0,2.0,3.0,16.0,31504.0,50452.0,4.441,7.227,1.211,32551.0,33480.0,33668.0
2020.0,2.0,3.0,17.0,30614.0,50452.0,4.288,6.912,1.213,31504.0,32551.0,33480.0
2020.0,2.0,3.0,18.0,28759.0,50452.0,4.02,6.609,1.214,30614.0,31504.0,32551.0
2020.0,2.0,3.0,19.0,25431.0,50452.0,3.691,6.313,1.214,28759.0,30614.0,31504.0
2020.0,2.0,3.0,20.0,21973.0,50452.0,3.376,6.072,1.214,25431.0,28759.0,30614.0
2020.0,2.0,3.0,21.0,18828.0,50452.0,3.212,5.937,1.213,21973.0,25431.0,28759.0
2020.0,2.0,3.0,22.0,18502.0,50452.0,3.274,5.83,1.212,18828.0,21973.0,25431.0
2020.0,2.0,3.0,23.0,18483.0,50452.0,3.515,5.64,1.211,18502.0,18828.0,21973.0
2020.0,2.0,4.0,0.0,20309.0,50452.0,3.865,5.387,1.21,18483.0,18502.0,18828.0
2020.0,2.0,4.0,1.0,22437.0,50452.0,4.304,5.108,1.211,20309.0,18483.0,18502.0
2020.0,2.0,4.0,2.0,24162.0,50452.0,4.709,4.691,1.213,22437.0,20309.0,18483.0
2020.0,2.0,4.0,3.0,26764.0,50452.0,5.092,4.065,1.216,24162.0,22437.0,20309.0
2020.0,2.0,4.0,4.0,29356.0,50452.0,5.307,3.362,1.221,26764.0,24162.0,22437.0
2020.0,2.0,4.0,5.0,31586.0,50452.0,5.321,2.799,1.226,29356.0,26764.0,24162.0
2020.0,2.0,4.0,6.0,32366.0,50452.0,5.269,2.46,1.229,31586.0,29356.0,26764.0
2020.0,2.0,4.0,7.0,31879.0,50452.0,5.4,2.53,1.231,32366.0,31586.0,29356.0
2020.0,2.0,4.0,8.0,30923.0,50452.0,5.688,2.981,1.231,31879.0,32366.0,31586.0
2020.0,2.0,4.0,9.0,29838.0,50452.0,5.985,3.523,1.23,30923.0,31879.0,32366.0
2020.0,2.0,4.0,10.0,27818.0,50452.0,6.152,4.026,1.229,29838.0,30923.0,31879.0
2020.0,2.0,4.0,11.0,28040.0,50452.0,6.102,4.351,1.228,27818.0,29838.0,30923.0
2020.0,2.0,4.0,12.0,28697.0,50452.0,5.928,4.454,1.227,28040.0,27818.0,29838.0
2020.0,2.0,4.0,13.0,28642.0,50452.0,5.593,4.308,1.228,28697.0,28040.0,27818.0
2020.0,2.0,4.0,14.0,28016.0,50452.0,4.924,3.884,1.229,28642.0,28697.0,28040.0
2020.0,2.0,4.0,15.0,26550.0,50452.0,4.426,3.153,1.232,28016.0,28642.0,28697.0
2020.0,2.0,4.0,16.0,28294.0,50452.0,4.412,2.598,1.236,26550.0,28016.0,28642.0
2020.0,2.0,4.0,17.0,30542.0,50452.0,4.513,2.397,1.238,28294.0,26550.0,28016.0
2020.0,2.0,4.0,18.0,31297.0,50452.0,4.587,2.276,1.241,30542.0,28294.0,26550.0
2020.0,2.0,4.0,19.0,31987.0,50452.0,4.725,2.241,1.242,31297.0,30542.0,28294.0
2020.0,2.0,4.0,20.0,32803.0,50452.0,4.865,2.245,1.244,31987.0,31297.0,30542.0
2020.0,2.0,4.0,21.0,32991.0,50452.0,5.046,2.252,1.245,32803.0,31987.0,31297.0
2020.0,2.0,4.0,22.0,32186.0,50452.0,5.248,2.212,1.247,32991.0,32803.0,31987.0
2020.0,2.0,4.0,23.0,31530.0,50452.0,5.344,2.045,1.249,32186.0,32991.0,32803.0
2020.0,2.0,5.0,3.0,23531.0,50452.0,4.886,0.854,1.259,25934.0,28165.0,30051.0
