year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density
2018,3,18,18,27750.0,43892.0,4.55,-3.653,1.265
2018,3,18,19,26633.0,43892.0,4.28,-4.143,1.267
2018,3,18,20,24816.0,43892.0,4.035,-4.599,1.269
2018,3,18,21,23148.0,43892.0,3.801,-5.035,1.271
2018,3,18,22,22231.0,43892.0,3.624,-5.441,1.273
2018,3,18,23,20479.0,43944.0,3.488,-5.814,1.274
2018,3,19,0,18760.0,43944.0,3.355,-6.18,1.275
2018,3,19,1,17236.0,43944.0,3.224,-6.525,1.277
2018,3,19,2,15654.0,43944.0,3.106,-6.837,1.278
2018,3,19,3,14601.0,43944.0,3.015,-7.12,1.28
2018,3,19,4,13571.0,43944.0,2.923,-7.384,1.281
2018,3,19,5,12863.0,43944.0,2.893,-7.469,1.283
2018,3,19,6,10874.0,43944.0,3.256,-6.286,1.282
2018,3,19,7,8843.0,43944.0,3.532,-4.577,1.277
2018,3,19,8,8016.0,43944.0,3.821,-2.794,1.27
2018,3,19,9,7010.0,43944.0,3.78,-1.484,1.265
2018,3,19,10,6719.0,43944.0,3.678,-0.426,1.261
2018,3,19,11,6206.0,43944.0,3.601,0.361,1.256
2018,3,19,12,5893.0,43944.0,3.526,0.834,1.253
2018,3,19,13,6018.0,43944.0,3.434,0.982,1.251
2018,3,19,14,6481.0,43944.0,3.288,0.805,1.25
2018,3,19,15,7059.0,43944.0,2.914,0.276,1.25
2018,3,19,16,7123.0,43944.0,2.119,-1.164,1.251
2018,3,19,17,7300.0,43944.0,1.727,-2.812,1.254
2018,3,19,18,8599.0,43944.0,1.722,-3.25,1.256
2018,3,19,19,9425.0,43944.0,1.689,-3.479,1.258
2018,3,19,20,10173.0,43944.0,1.619,-3.705,1.26
2018,3,19,21,10682.0,43944.0,1.58,-3.972,1.261
2018,3,19,22,11416.0,43944.0,1.643,-4.366,1.263
2018,3,19,23,12231.0,43985.0,1.74,-4.795,1.264
2018,3,20,0,12655.0,43985.0,1.848,-5.153,1.264
2018,3,20,1,13167.0,43985.0,1.966,-5.381,1.265
2018,3,20,2,13590.0,43985.0,2.097,-5.499,1.266
2018,3,20,3,14571.0,43985.0,2.218,-5.534,1.267
2018,3,20,4,15337.0,43985.0,2.361,-5.493,1.269
2018,3,20,5,15634.0,43985.0,2.57,-5.237,1.27
2018,3,20,6,15259.0,43985.0,3.097,-3.908,1.269
2018,3,20,7,15326.0,43985.0,3.429,-2.311,1.265
2018,3,20,8,15726.0,43985.0,3.856,-0.595,1.259
2018,3,20,9,16680.0,43985.0,4.155,0.618,1.254
2018,3,20,10,18100.0,43985.0,4.352,1.569,1.251
2018,3,20,11,18874.0,43985.0,4.47,2.227,1.249
2018,3,20,12,18615.0,43985.0,4.534,2.586,1.247
2018,3,20,13,18610.0,43985.0,4.531,2.647,1.247
2018,3,20,14,17811.0,43985.0,4.403,2.407,1.247
2018,3,20,15,16476.0,43985.0,3.902,1.859,1.249
2018,3,20,16,14608.0,43985.0,2.929,0.561,1.252
2018,3,20,17,12471.0,43985.0,2.486,-1.158,1.256
2018,3,20,18,11839.0,43985.0,2.533,-1.695,1.26
2018,3,20,19,11150.0,43985.0,2.436,-2.104,1.263
2018,3,20,20,10164.0,43985.0,2.231,-2.515,1.266
2018,3,20,21,8653.0,43985.0,2.097,-2.851,1.268
2018,3,20,22,7227.0,43985.0,1.963,-3.13,1.27
2018,3,20,23,6081.0,44060.0,1.831,-3.372,1.272
2018,3,21,0,4964.0,44060.0,1.751,-3.571,1.274
2018,3,21,1,4183.0,44060.0,1.691,-3.768,1.276
2018,3,21,2,4060.0,44060.0,1.655,-4.004,1.278
2018,3,21,3,4178.0,44060.0,1.636,-4.275,1.28
2018,3,21,4,4312.0,44060.0,1.672,-4.55,1.282
2018,3,21,5,4641.0,44060.0,1.821,-4.587,1.284
2018,3,21,6,4922.0,44060.0,2.319,-3.301,1.284
2018,3,21,7,4243.0,44060.0,2.583,-1.561,1.279
2018,3,21,8,3724.0,44060.0,2.775,0.453,1.271
2018,3,21,9,4357.0,44060.0,2.789,1.892,1.265
2018,3,21,10,5769.0,44060.0,2.728,2.751,1.261
2018,3,21,11,6946.0,44060.0,2.709,3.281,1.258
2018,3,21,12,7529.0,44060.0,2.749,3.575,1.256
2018,3,21,13,8507.0,44060.0,2.805,3.608,1.254
2018,3,21,14,8848.0,44060.0,2.764,3.339,1.253
2018,3,21,15,9142.0,44060.0,2.338,2.703,1.253
2018,3,21,16,9623.0,44060.0,1.539,0.98,1.254
2018,3,21,17,11238.0,44060.0,1.606,-0.747,1.256
2018,3,21,18,13555.0,44060.0,1.755,-0.917,1.258
2018,3,21,19,15005.0,44060.0,1.891,-0.94,1.26
2018,3,21,20,15882.0,44060.0,2.072,-1.04,1.261
2018,3,21,21,16355.0,44060.0,2.221,-1.227,1.262
2018,3,21,22,17348.0,44060.0,2.32,-1.433,1.262
2018,3,21,23,17982.0,44164.0,2.442,-1.575,1.263
2018,3,22,0,18914.0,44164.0,2.611,-1.671,1.263
2018,3,22,1,20168.0,44164.0,2.811,-1.747,1.263
2018,3,22,2,21894.0,44164.0,3.016,-1.82,1.262
2018,3,22,3,23494.0,44164.0,3.216,-1.894,1.262
2018,3,22,4,24939.0,44164.0,3.441,-1.931,1.262
2018,3,22,5,26305.0,44164.0,3.71,-1.777,1.261
2018,3,22,6,26308.0,44164.0,4.099,-0.965,1.259
2018,3,22,7,25956.0,44164.0,4.285,0.052,1.255
2018,3,22,8,25764.0,44164.0,4.598,1.184,1.25
2018,3,22,9,24936.0,44164.0,4.746,1.977,1.246
2018,3,22,10,23870.0,44164.0,4.753,2.512,1.242
2018,3,22,11,22146.0,44164.0,4.641,2.863,1.24
2018,3,22,12,18955.0,44164.0,4.404,3.025,1.238
2018,3,22,13,15771.0,44164.0,4.041,2.994,1.237
2018,3,22,14,13341.0,44164.0,3.566,2.791,1.236
2018,3,22,15,11618.0,44164.0,3.02,2.411,1.237
2018,3,22,16,9842.0,44164.0,2.483,1.725,1.238
2018,3,22,17,8467.0,44164.0,2.203,0.933,1.239
2018,3,22,18,7635.0,44164.0,2.168,0.683,1.241
2018,3,22,19,6880.0,44164.0,2.094,0.549,1.242
2018,3,22,20,6395.0,44164.0,1.981,0.437,1.242
2018,3,22,21,5687.0,44164.0,1.867,0.348,1.243
2018,3,22,22,5090.0,44164.0,1.759,0.27,1.243
2018,3,22,23,4283.0,44231.0,1.684,0.197,1.243
2018,3,23,0,3587.0,44231.0,1.649,0.138,1.243
2018,3,23,1,3148.0,44231.0,1.605,0.086,1.242
2018,3,23,2,3001.0,44231.0,1.555,0.058,1.242
2018,3,23,3,3053.0,44231.0,1.468,0.025,1.242
2018,3,23,4,3019.0,44231.0,1.356,-0.014,1.242
2018,3,23,5,2969.0,44231.0,1.333,0.055,1.242
2018,3,23,6,3012.0,44231.0,1.61,0.686,1.242
2018,3,23,7,2990.0,44231.0,1.815,1.504,1.239
2018,3,23,8,3224.0,44231.0,1.959,2.415,1.236
2018,3,23,9,3824.0,44231.0,2.092,3.365,1.232
2018,3,23,10,4310.0,44231.0,2.144,4.214,1.228
2018,3,23,11,5027.0,44231.0,2.156,4.949,1.224
2018,3,23,12,5333.0,44231.0,2.143,5.508,1.221
2018,3,23,13,5339.0,44231.0,2.088,5.833,1.218
2018,3,23,14,5128.0,44231.0,1.925,5.791,1.217
2018,3,23,15,5078.0,44231.0,1.432,5.238,1.216
2018,3,23,16,4772.0,44231.0,0.965,3.751,1.217
2018,3,23,17,4564.0,44231.0,0.998,2.17,1.219
2018,3,23,18,4582.0,44231.0,1.047,1.517,1.221
2018,3,23,19,4773.0,44231.0,1.112,1.05,1.223
2018,3,23,20,4789.0,44231.0,1.17,0.577,1.225
2018,3,23,21,4654.0,44231.0,1.221,0.197,1.227
2018,3,23,22,4621.0,44231.0,1.252,-0.084,1.228
2018,3,23,23,4500.0,44244.0,1.289,-0.284,1.229
2018,3,24,0,4169.0,44244.0,1.372,-0.439,1.23
2018,3,24,1,3893.0,44244.0,1.437,-0.619,1.231
2018,3,24,2,3689.0,44244.0,1.49,-0.78,1.232
2018,3,24,3,3687.0,44244.0,1.524,-0.937,1.234
2018,3,24,4,3688.0,44244.0,1.533,-1.096,1.235
2018,3,24,5,3656.0,44244.0,1.686,-0.833,1.237
2018,3,24,6,3279.0,44244.0,2.25,0.71,1.236
2018,3,24,7,2521.0,44244.0,2.462,2.572,1.23
2018,3,24,8,2002.0,44244.0,2.727,4.693,1.221
2018,3,24,9,2339.0,44244.0,2.838,6.286,1.215
2018,3,24,10,2574.0,44244.0,2.785,7.331,1.211
2018,3,24,11,2318.0,44244.0,2.694,8.079,1.208
2018,3,24,12,2006.0,44244.0,2.577,8.566,1.206
2018,3,24,13,1748.0,44244.0,2.44,8.74,1.204
2018,3,24,14,1682.0,44244.0,2.285,8.53,1.203
2018,3,24,15,1662.0,44244.0,1.892,7.822,1.204
2018,3,24,16,1889.0,44244.0,1.137,5.6,1.205
2018,3,24,17,2502.0,44244.0,1.247,2.614,1.208
2018,3,24,18,3624.0,44244.0,1.361,1.47,1.212
2018,3,24,19,4373.0,44244.0,1.417,0.799,1.216
2018,3,24,20,4264.0,44244.0,1.432,0.226,1.22
2018,3,24,21,3670.0,44244.0,1.414,-0.256,1.222
2018,3,24,22,2984.0,44244.0,1.376,-0.626,1.225
2018,3,24,23,2407.0,44244.0,1.322,-0.887,1.227
2018,3,25,0,2049.0,44244.0,1.254,-1.071,1.229
2018,3,25,1,1697.0,44244.0,1.176,-1.187,1.231
2018,3,25,2,1527.0,44244.0,1.098,-1.229,1.232
2018,3,25,3,1524.0,44244.0,1.039,-1.269,1.234
2018,3,25,4,1639.0,44244.0,0.998,-1.335,1.235
2018,3,25,5,1732.0,44244.0,0.959,-0.944,1.236
2018,3,25,6,1751.0,44244.0,1.297,1.177,1.236
2018,3,25,7,1186.0,44244.0,1.3,3.131,1.232
2018,3,25,8,746.0,44244.0,1.319,6.063,1.22
2018,3,25,9,534.0,44244.0,1.343,8.176,1.212
2018,3,25,10,475.0,44244.0,1.224,9.23,1.209
2018,3,25,11,559.0,44244.0,1.163,9.924,1.206
2018,3,25,12,565.0,44244.0,1.239,10.302,1.204
2018,3,25,13,671.0,44244.0,1.415,10.369,1.202
2018,3,25,14,980.0,44244.0,1.573,10.064,1.202
2018,3,25,15,1222.0,44244.0,1.494,9.347,1.203
2018,3,25,16,1590.0,44244.0,1.023,7.443,1.204
2018,3,25,17,2032.0,44244.0,1.14,4.988,1.207
2018,3,25,18,2518.0,44244.0,1.238,3.865,1.211
2018,3,25,19,2838.0,44244.0,1.279,3.115,1.215
2018,3,25,20,2977.0,44244.0,1.302,2.53,1.218
2018,3,25,21,2932.0,44244.0,1.305,2.112,1.222
2018,3,25,22,2860.0,44308.0,1.299,1.783,1.224
2018,3,25,23,2697.0,44308.0,1.266,1.462,1.227
2018,3,26,0,2656.0,44308.0,1.273,1.15,1.229
2018,3,26,1,2857.0,44308.0,1.294,0.793,1.231
2018,3,26,2,3068.0,44308.0,1.345,0.46,1.233
2018,3,26,3,3165.0,44308.0,1.4,0.171,1.235
2018,3,26,4,3060.0,44308.0,1.418,-0.017,1.238
2018,3,26,5,2933.0,44308.0,1.438,0.282,1.24
2018,3,26,6,2651.0,44308.0,1.958,1.791,1.241
2018,3,26,7,2282.0,44308.0,2.133,3.067,1.239
2018,3,26,8,2190.0,44308.0,2.31,4.956,1.232
2018,3,26,9,2142.0,44308.0,2.47,6.444,1.227
2018,3,26,10,2230.0,44308.0,2.563,7.426,1.224
2018,3,26,11,2534.0,44308.0,2.687,7.884,1.222
2018,3,26,12,2985.0,44308.0,2.848,7.994,1.221
2018,3,26,13,3303.0,44308.0,2.964,7.815,1.221
2018,3,26,14,3774.0,44308.0,2.934,7.369,1.222
2018,3,26,15,3671.0,44308.0,2.608,6.704,1.223
2018,3,26,16,3411.0,44308.0,1.565,5.432,1.225
2018,3,26,17,2946.0,44308.0,1.093,3.295,1.228
2018,3,26,18,2411.0,44308.0,1.077,2.414,1.231
2018,3,26,19,2066.0,44308.0,1.018,1.937,1.234
2018,3,26,20,1802.0,44308.0,0.954,1.553,1.236
2018,3,26,21,1620.0,44308.0,0.945,1.208,1.238
2018,3,26,22,1595.0,44421.0,0.949,0.868,1.24
2018,3,26,23,1498.0,44421.0,0.923,0.58,1.242
2018,3,27,0,1318.0,44421.0,0.897,0.338,1.243
2018,3,27,1,1198.0,44421.0,0.874,0.126,1.245
2018,3,27,2,1179.0,44421.0,0.868,-0.062,1.246
2018,3,27,3,1116.0,44421.0,0.871,-0.16,1.248
2018,3,27,4,1057.0,44421.0,0.892,-0.266,1.25
2018,3,27,5,1155.0,44421.0,0.995,-0.177,1.251
2018,3,27,6,1261.0,44421.0,1.332,1.059,1.25
2018,3,27,7,1303.0,44421.0,1.6,2.812,1.244
2018,3,27,8,1451.0,44421.0,1.791,4.797,1.236
2018,3,27,9,2029.0,44421.0,1.973,6.143,1.231
2018,3,27,10,3017.0,44421.0,2.142,6.946,1.227
2018,3,27,11,3851.0,44421.0,2.251,7.407,1.224
2018,3,27,12,4279.0,44421.0,2.297,7.691,1.221
2018,3,27,13,4316.0,44421.0,2.264,7.744,1.219
2018,3,27,14,4909.0,44421.0,2.148,7.529,1.218
2018,3,27,15,6012.0,44421.0,1.861,6.968,1.217
2018,3,27,16,6658.0,44421.0,1.409,5.617,1.218
2018,3,27,17,8329.0,44421.0,1.58,3.913,1.22
2018,3,27,18,10820.0,44421.0,1.933,3.276,1.222
2018,3,27,19,12658.0,44421.0,2.25,2.993,1.224
2018,3,27,20,13962.0,44421.0,2.473,2.78,1.226
2018,3,27,21,14275.0,44421.0,2.576,2.587,1.228
2018,3,27,22,14072.0,44597.0,2.61,2.402,1.229
2018,3,27,23,13856.0,44597.0,2.607,2.244,1.229
2018,3,28,0,13889.0,44597.0,2.608,2.106,1.23
2018,3,28,1,13882.0,44597.0,2.645,2.038,1.23
2018,3,28,2,14391.0,44597.0,2.675,2.002,1.23
2018,3,28,3,14798.0,44597.0,2.714,2.013,1.23
2018,3,28,4,15195.0,44597.0,2.738,2.033,1.23
2018,3,28,5,15520.0,44597.0,2.873,2.272,1.229
2018,3,28,6,16139.0,44597.0,3.273,3.078,1.228
2018,3,28,7,16882.0,44597.0,3.604,3.951,1.225
2018,3,28,8,17607.0,44597.0,3.89,4.934,1.221
2018,3,28,9,18264.0,44597.0,4.096,5.787,1.218
2018,3,28,10,18480.0,44597.0,4.131,6.411,1.215
2018,3,28,11,17857.0,44597.0,4.037,6.856,1.212
2018,3,28,12,17368.0,44597.0,3.874,7.105,1.21
2018,3,28,13,17480.0,44597.0,3.63,7.089,1.208
2018,3,28,14,17947.0,44597.0,3.388,6.83,1.207
2018,3,28,15,18320.0,44597.0,3.274,6.344,1.207
2018,3,28,16,19350.0,44597.0,3.374,5.643,1.208
2018,3,28,17,20939.0,44597.0,3.621,5.08,1.209
2018,3,28,18,22873.0,44597.0,3.961,4.846,1.21
2018,3,28,19,24212.0,44597.0,4.246,4.636,1.211
2018,3,28,20,24835.0,44597.0,4.462,4.391,1.212
2018,3,28,21,24387.0,44597.0,4.563,4.107,1.213
2018,3,28,22,23961.0,44762.0,4.589,3.754,1.215
2018,3,28,23,23431.0,44762.0,4.57,3.342,1.217
2018,3,29,0,23958.0,44762.0,4.568,2.902,1.22
2018,3,29,1,23812.0,44762.0,4.551,2.471,1.222
2018,3,29,2,23428.0,44762.0,4.49,2.072,1.225
2018,3,29,3,22579.0,44762.0,4.305,1.73,1.227
2018,3,29,4,21587.0,44762.0,3.969,1.404,1.229
2018,3,29,5,19811.0,44762.0,3.811,1.352,1.23
2018,3,29,6,18314.0,44762.0,4.083,2.107,1.23
2018,3,29,7,17488.0,44762.0,4.401,3.172,1.228
2018,3,29,8,17539.0,44762.0,4.582,4.408,1.224
2018,3,29,9,17267.0,44762.0,4.621,5.465,1.221
2018,3,29,10,16357.0,44762.0,4.559,6.271,1.218
2018,3,29,11,15420.0,44762.0,4.456,6.799,1.216
2018,3,29,12,14561.0,44762.0,4.294,7.044,1.214
2018,3,29,13,13009.0,44762.0,4.031,7.037,1.213
2018,3,29,14,11719.0,44762.0,3.633,6.81,1.213
2018,3,29,15,9191.0,44762.0,2.956,6.348,1.214
2018,3,29,16,7411.0,44762.0,1.749,5.398,1.215
2018,3,29,17,6443.0,44762.0,1.204,3.55,1.218
2018,3,29,18,6552.0,44762.0,1.266,2.68,1.22
2018,3,29,19,6930.0,44762.0,1.373,1.957,1.223
2018,3,29,20,7379.0,44762.0,1.463,1.231,1.225
2018,3,29,21,7737.0,44762.0,1.543,0.668,1.227
2018,3,29,22,7876.0,44797.0,1.591,0.227,1.229
2018,3,29,23,7881.0,44797.0,1.634,-0.06,1.231
2018,3,30,0,8046.0,44797.0,1.652,-0.254,1.233
2018,3,30,1,8335.0,44797.0,1.666,-0.368,1.235
2018,3,30,2,8109.0,44797.0,1.691,-0.443,1.236
2018,3,30,3,8184.0,44797.0,1.673,-0.558,1.237
2018,3,30,4,8804.0,44797.0,1.742,-0.643,1.239
2018,3,30,5,9574.0,44797.0,1.992,-0.151,1.239
2018,3,30,6,9834.0,44797.0,2.605,1.483,1.238
2018,3,30,7,8943.0,44797.0,2.81,3.295,1.231
2018,3,30,8,8243.0,44797.0,3.201,5.67,1.221
2018,3,30,9,8675.0,44797.0,3.435,7.745,1.213
2018,3,30,10,10150.0,44797.0,3.483,9.224,1.206
2018,3,30,11,11827.0,44797.0,3.501,10.262,1.2
2018,3,30,12,13562.0,44797.0,3.508,10.9,1.196
2018,3,30,13,15540.0,44797.0,3.473,11.082,1.192
2018,3,30,14,17056.0,44797.0,3.361,10.807,1.191
2018,3,30,15,17733.0,44797.0,2.983,10.045,1.191
2018,3,30,16,17645.0,44797.0,2.488,8.472,1.192
2018,3,30,17,19656.0,44797.0,2.64,6.669,1.196
2018,3,30,18,22873.0,44797.0,3.191,5.912,1.202
2018,3,30,19,24403.0,44797.0,3.455,5.22,1.206
2018,3,30,20,24344.0,44797.0,3.516,4.528,1.21
2018,3,30,21,23927.0,44797.0,3.465,3.958,1.213
2018,3,30,22,22897.0,44841.0,3.347,3.502,1.215
2018,3,30,23,21588.0,44841.0,3.218,3.106,1.217
2018,3,31,0,19979.0,44841.0,3.059,2.705,1.219
2018,3,31,1,18860.0,44841.0,2.88,2.35,1.22
2018,3,31,2,17795.0,44841.0,2.738,2.089,1.221
2018,3,31,3,16426.0,44841.0,2.609,1.888,1.222
2018,3,31,4,15410.0,44841.0,2.504,1.74,1.223
2018,3,31,5,14798.0,44841.0,2.516,1.859,1.223
2018,3,31,6,14025.0,44841.0,2.765,2.499,1.223
2018,3,31,7,13006.0,44841.0,2.915,3.33,1.22
2018,3,31,8,11958.0,44841.0,2.969,4.472,1.217
2018,3,31,9,10992.0,44841.0,3.047,5.512,1.213
2018,3,31,10,10375.0,44841.0,3.118,6.331,1.21
2018,3,31,11,10226.0,44841.0,3.171,6.874,1.207
2018,3,31,12,9672.0,44841.0,3.236,7.111,1.205
2018,3,31,13,9364.0,44841.0,3.286,7.082,1.205
2018,3,31,14,9206.0,44841.0,3.279,6.802,1.205
2018,3,31,15,9715.0,44841.0,3.132,6.306,1.206
2018,3,31,16,9952.0,44841.0,2.606,5.447,1.208
2018,3,31,17,10238.0,44841.0,2.175,3.909,1.21
2018,3,31,18,11098.0,44841.0,2.159,2.95,1.213
2018,3,31,19,11012.0,44841.0,2.193,2.395,1.216
2018,3,31,20,9713.0,44841.0,2.233,1.925,1.219
2018,3,31,21,8941.0,44841.0,2.278,1.56,1.222
2018,3,31,22,8940.0,44841.0,2.352,1.285,1.224
2018,3,31,23,9732.0,44841.0,2.47,1.038,1.226
2018,4,1,0,10848.0,44841.0,2.606,0.844,1.227
2018,4,1,1,11890.0,44841.0,2.755,0.713,1.229
2018,4,1,2,12931.0,44841.0,2.916,0.629,1.23
2018,4,1,3,13981.0,44841.0,3.061,0.599,1.231
2018,4,1,4,14534.0,44841.0,3.163,0.587,1.232
2018,4,1,5,14593.0,44841.0,3.439,0.88,1.233
2018,4,1,6,14691.0,44841.0,3.854,1.662,1.232
2018,4,1,7,14939.0,44841.0,4.3,2.569,1.23
2018,4,1,8,15602.0,44841.0,4.702,3.491,1.227
2018,4,1,9,16108.0,44841.0,5.013,4.286,1.225
2018,4,1,10,16873.0,44841.0,5.231,4.943,1.223
2018,4,1,11,17382.0,44841.0,5.37,5.413,1.222
2018,4,1,12,18640.0,44841.0,5.431,5.679,1.221
2018,4,1,13,19994.0,44841.0,5.375,5.69,1.221
2018,4,1,14,21003.0,44841.0,5.181,5.484,1.221
2018,4,1,15,20214.0,44841.0,4.751,5.094,1.222
2018,4,1,16,19025.0,44841.0,3.988,4.407,1.224
2018,4,1,17,16597.0,44841.0,3.186,3.188,1.227
2018,4,1,18,15102.0,44841.0,2.894,2.195,1.231
2018,4,1,19,14186.0,44841.0,2.779,1.617,1.234
2018,4,1,20,13625.0,44841.0,2.655,1.051,1.237
2018,4,1,21,13371.0,44841.0,2.569,0.573,1.239
2018,4,1,22,12732.0,44841.0,2.451,0.184,1.241
2018,4,1,23,12076.0,44841.0,2.387,-0.107,1.243
2018,4,2,0,11420.0,44841.0,2.388,-0.319,1.245
2018,4,2,1,10101.0,44841.0,2.336,-0.467,1.246
2018,4,2,2,8715.0,44841.0,2.275,-0.549,1.247
2018,4,2,3,7710.0,44841.0,2.173,-0.613,1.248
2018,4,2,4,7016.0,44841.0,2.074,-0.687,1.249
2018,4,2,5,6005.0,44841.0,2.182,-0.237,1.249
2018,4,2,6,4640.0,44841.0,2.485,1.097,1.246
2018,4,2,7,3438.0,44841.0,2.602,2.89,1.239
2018,4,2,8,3205.0,44841.0,2.766,4.917,1.231
2018,4,2,9,3793.0,44841.0,2.879,6.641,1.224
2018,4,2,10,4407.0,44841.0,2.95,7.991,1.218
2018,4,2,11,5177.0,44841.0,2.998,9.037,1.213
2018,4,2,12,5866.0,44841.0,2.997,9.81,1.208
2018,4,2,13,6640.0,44841.0,2.928,10.289,1.204
2018,4,2,14,7192.0,44841.0,2.752,10.414,1.201
2018,4,2,15,8084.0,44841.0,2.317,10.126,1.199
2018,4,2,16,9305.0,44841.0,1.571,8.967,1.198
2018,4,2,17,11801.0,44841.0,1.679,7.05,1.199
2018,4,2,18,15636.0,44841.0,2.15,6.272,1.2
2018,4,2,19,18746.0,44841.0,2.597,6.135,1.202
2018,4,2,20,21088.0,44841.0,2.999,6.113,1.204
2018,4,2,21,21430.0,44841.0,3.214,6.054,1.205
2018,4,2,22,21265.0,44841.0,3.325,5.981,1.206
2018,4,2,23,21126.0,44841.0,3.372,5.917,1.207
2018,4,3,0,20929.0,44841.0,3.405,5.915,1.207
2018,4,3,1,21316.0,44841.0,3.449,6.004,1.206
2018,4,3,2,21114.0,44841.0,3.408,6.079,1.206
2018,4,3,3,20187.0,44841.0,3.381,6.111,1.206
2018,4,3,4,20254.0,44841.0,3.337,6.115,1.205
2018,4,3,5,21008.0,44841.0,3.342,6.424,1.205
2018,4,3,6,19915.0,44841.0,3.566,7.598,1.203
2018,4,3,7,18004.0,44841.0,3.747,9.229,1.199
2018,4,3,8,17031.0,44841.0,4.058,11.302,1.191
2018,4,3,9,17000.0,44841.0,4.243,13.199,1.184
2018,4,3,10,17494.0,44841.0,4.237,14.605,1.179
2018,4,3,11,17136.0,44841.0,4.218,15.547,1.174
2018,4,3,12,15869.0,44841.0,4.178,16.057,1.171
2018,4,3,13,15442.0,44841.0,4.023,16.142,1.169
2018,4,3,14,14661.0,44841.0,3.594,15.801,1.169
2018,4,3,15,13257.0,44841.0,2.756,14.939,1.169
2018,4,3,16,12803.0,44841.0,2.191,13.418,1.17
2018,4,3,17,11586.0,44841.0,2.134,11.674,1.172
2018,4,3,18,12366.0,44841.0,2.25,10.831,1.175
2018,4,3,19,15006.0,44841.0,2.385,10.44,1.178
2018,4,3,20,16812.0,44841.0,2.45,10.049,1.181
2018,4,3,21,17950.0,44841.0,2.538,9.673,1.183
2018,4,3,22,18442.0,44841.0,2.598,9.276,1.186
2018,4,3,23,18459.0,44841.0,2.611,8.903,1.188
2018,4,4,0,20000.0,44841.0,2.543,8.498,1.19
2018,4,4,1,20139.0,44841.0,2.378,8.017,1.191
2018,4,4,2,19949.0,44841.0,2.207,7.499,1.193
2018,4,4,3,20255.0,44841.0,2.135,7.057,1.194
2018,4,4,4,19124.0,44841.0,2.109,6.789,1.196
2018,4,4,5,17392.0,44841.0,2.261,7.506,1.198
2018,4,4,6,15284.0,44841.0,2.624,9.096,1.197
2018,4,4,7,12531.0,44841.0,2.69,10.556,1.194
2018,4,4,8,10271.0,44841.0,2.775,12.33,1.187
2018,4,4,9,7686.0,44841.0,2.944,13.958,1.18
2018,4,4,10,7019.0,44841.0,3.198,15.104,1.176
2018,4,4,11,7563.0,44841.0,3.437,15.823,1.172
2018,4,4,12,8982.0,44841.0,3.553,16.119,1.17
2018,4,4,13,10252.0,44841.0,3.522,15.99,1.169
2018,4,4,14,11958.0,44841.0,3.435,15.505,1.169
2018,4,4,15,12615.0,44841.0,3.226,14.56,1.171
2018,4,4,16,14112.0,44841.0,3.028,12.99,1.174
2018,4,4,17,16642.0,44841.0,3.005,11.345,1.179
2018,4,4,18,17626.0,44841.0,3.161,10.413,1.184
2018,4,4,19,18006.0,44841.0,3.171,9.713,1.188
2018,4,4,20,16443.0,44841.0,3.151,9.042,1.192
2018,4,4,21,15974.0,44841.0,3.19,8.436,1.195
2018,4,4,22,16384.0,44841.0,3.239,7.938,1.198
2018,4,4,23,19378.0,44841.0,3.336,7.561,1.2
2018,4,5,0,21726.0,44841.0,3.406,7.207,1.202
2018,4,5,1,23020.0,44841.0,3.474,6.896,1.204
2018,4,5,2,24904.0,44841.0,3.538,6.651,1.206
2018,4,5,3,25802.0,44841.0,3.602,6.519,1.207
2018,4,5,4,26362.0,44841.0,3.703,6.474,1.208
2018,4,5,5,26885.0,44841.0,3.928,6.896,1.208
2018,4,5,6,26388.0,44841.0,4.335,7.907,1.206
2018,4,5,7,27421.0,44841.0,5.114,9.069,1.203
2018,4,5,8,30184.0,44841.0,5.622,10.086,1.201
2018,4,5,9,31512.0,44841.0,5.907,10.778,1.2
2018,4,5,10,31963.0,44841.0,6.073,11.141,1.2
2018,4,5,11,32707.0,44841.0,6.198,11.154,1.201
2018,4,5,12,33661.0,44841.0,6.283,10.897,1.202
2018,4,5,13,34530.0,44841.0,6.297,10.382,1.205
2018,4,5,14,34856.0,44841.0,6.16,9.619,1.208
2018,4,5,15,33092.0,44841.0,5.852,8.713,1.212
2018,4,5,16,31320.0,44841.0,5.232,7.62,1.217
2018,4,5,17,28832.0,44841.0,4.379,6.15,1.223
2018,4,5,18,25981.0,44841.0,3.837,4.681,1.23
2018,4,5,19,21822.0,44841.0,3.455,3.667,1.235
2018,4,5,20,19250.0,44841.0,3.098,2.781,1.24
2018,4,5,21,17422.0,44841.0,2.727,2.044,1.243
2018,4,5,22,14857.0,44841.0,2.424,1.443,1.246
2018,4,5,23,14143.0,44841.0,2.184,0.907,1.249
2018,4,6,0,13613.0,44841.0,2.072,0.431,1.251
2018,4,6,1,12658.0,44841.0,2.037,0.043,1.253
2018,4,6,2,11578.0,44841.0,2.024,-0.27,1.255
2018,4,6,3,10589.0,44841.0,2.002,-0.548,1.257
2018,4,6,4,9691.0,44841.0,2.035,-0.765,1.259
2018,4,6,5,8952.0,44841.0,2.304,0.081,1.26
2018,4,6,6,7607.0,44841.0,2.888,2.048,1.257
2018,4,6,7,6047.0,44841.0,3.01,4.309,1.249
