utc_timestamp,DE_wind_generation_actual,DE_wind_capacity,DE_wind_offshore_capacity,DE_wind_onshore_capacity,DE_wind_profile,DE_wind_offshore_profile,DE_wind_onshore_profile
2015-02-20T10:00:00Z,18126.0,28401.0,859.0,27542.0,0.6382,0.8557,0.6315
2015-02-20T11:00:00Z,18504.0,28401.0,859.0,27542.0,0.6515,0.7877,0.6473
2015-02-20T12:00:00Z,17051.0,28401.0,859.0,27542.0,0.6004,0.6565,0.5986
2015-02-20T13:00:00Z,15437.0,28401.0,859.0,27542.0,0.5436,0.4984,0.545
2015-02-20T14:00:00Z,13724.0,28401.0,859.0,27542.0,0.4832,0.5218,0.482
2015-02-20T15:00:00Z,11465.0,28401.0,859.0,27542.0,0.4037,0.3946,0.404
2015-02-20T16:00:00Z,10545.0,28401.0,859.0,27542.0,0.3713,0.2036,0.3766
2015-02-20T17:00:00Z,11203.0,28401.0,859.0,27542.0,0.3944,0.1181,0.4031
2015-02-20T18:00:00Z,11645.0,28401.0,859.0,27542.0,0.41,0.0527,0.4212
2015-02-20T19:00:00Z,11842.0,28401.0,859.0,27542.0,0.4169,0.0493,0.4284
2015-02-20T20:00:00Z,12222.0,28401.0,859.0,27542.0,0.4304,0.0591,0.4419
2015-02-20T21:00:00Z,12190.0,28401.0,859.0,27542.0,0.4292,0.0401,0.4414
2015-02-20T22:00:00Z,12163.0,28401.0,859.0,27542.0,0.4282,0.0272,0.4408
2015-02-20T23:00:00Z,12472.0,28415.0,872.0,27542.0,0.4389,0.0179,0.4522
2015-02-21T00:00:00Z,12768.0,28415.0,872.0,27542.0,0.4494,0.0158,0.4631
2015-02-21T01:00:00Z,13448.0,28415.0,872.0,27542.0,0.4733,0.0217,0.4876
2015-02-21T02:00:00Z,13823.0,28415.0,872.0,27542.0,0.4864,0.0349,0.5008
2015-02-21T03:00:00Z,14525.0,28415.0,872.0,27542.0,0.5112,0.1028,0.5241
2015-02-21T04:00:00Z,14926.0,28415.0,872.0,27542.0,0.5253,0.1476,0.5372
2015-02-21T05:00:00Z,14906.0,28415.0,872.0,27542.0,0.5246,0.2061,0.5347
2015-02-21T06:00:00Z,14499.0,28415.0,872.0,27542.0,0.5102,0.2,0.5201
2015-02-21T07:00:00Z,13967.0,28415.0,872.0,27542.0,0.4915,0.1321,0.503
2015-02-21T08:00:00Z,13496.0,28415.0,872.0,27542.0,0.475,0.109,0.4866
2015-02-21T09:00:00Z,14311.0,28415.0,872.0,27542.0,0.5036,0.1269,0.5156
2015-02-21T10:00:00Z,15365.0,28415.0,872.0,27542.0,0.5408,0.2239,0.5508
2015-02-21T11:00:00Z,16007.0,28415.0,872.0,27542.0,0.5633,0.2457,0.5734
2015-02-21T12:00:00Z,14965.0,28415.0,872.0,27542.0,0.5266,0.1823,0.5376
2015-02-21T13:00:00Z,13737.0,28415.0,872.0,27542.0,0.4834,0.251,0.4908
2015-02-21T14:00:00Z,12120.0,28415.0,872.0,27542.0,0.4266,0.3426,0.4292
2015-02-21T15:00:00Z,10234.0,28415.0,872.0,27542.0,0.3602,0.3483,0.3606
2015-02-21T16:00:00Z,8145.0,28415.0,872.0,27542.0,0.2866,0.3025,0.2862
2015-02-21T17:00:00Z,6694.0,28415.0,872.0,27542.0,0.2356,0.2793,0.2342
2015-02-21T18:00:00Z,5865.0,28415.0,872.0,27542.0,0.2064,0.2738,0.2043
2015-02-21T19:00:00Z,5557.0,28415.0,872.0,27542.0,0.1955,0.3094,0.192
2015-02-21T20:00:00Z,5362.0,28415.0,872.0,27542.0,0.1887,0.2417,0.187
2015-02-21T21:00:00Z,5593.0,28415.0,872.0,27542.0,0.1968,0.322,0.1929
2015-02-21T22:00:00Z,5556.0,28415.0,872.0,27542.0,0.1955,0.3034,0.1921
2015-02-21T23:00:00Z,4963.0,28422.0,877.0,27545.0,0.1746,0.2552,0.172
2015-02-22T00:00:00Z,4591.0,28422.0,877.0,27545.0,0.1615,0.3633,0.1551
2015-02-22T01:00:00Z,4213.0,28422.0,877.0,27545.0,0.1482,0.4789,0.1377
2015-02-22T02:00:00Z,4081.0,28422.0,877.0,27545.0,0.1436,0.5543,0.1305
2015-02-22T03:00:00Z,3984.0,28422.0,877.0,27545.0,0.1402,0.553,0.127
2015-02-22T04:00:00Z,3896.0,28422.0,877.0,27545.0,0.1371,0.5619,0.1236
2015-02-22T05:00:00Z,4167.0,28422.0,877.0,27545.0,0.1466,0.6814,0.1296
2015-02-22T06:00:00Z,4220.0,28422.0,877.0,27545.0,0.1485,0.7083,0.1306
2015-02-22T07:00:00Z,3936.0,28422.0,877.0,27545.0,0.1384,0.7026,0.1205
2015-02-22T08:00:00Z,3687.0,28422.0,877.0,27545.0,0.1297,0.6364,0.1136
2015-02-22T09:00:00Z,3622.0,28422.0,877.0,27545.0,0.1275,0.623,0.1117
2015-02-22T10:00:00Z,3884.0,28422.0,877.0,27545.0,0.1366,0.6254,0.1211
2015-02-22T11:00:00Z,4498.0,28422.0,877.0,27545.0,0.1582,0.5563,0.1456
2015-02-22T12:00:00Z,5016.0,28422.0,877.0,27545.0,0.1765,0.7016,0.1598
2015-02-22T13:00:00Z,5159.0,28422.0,877.0,27545.0,0.1815,0.7799,0.1624
2015-02-22T14:00:00Z,5041.0,28422.0,877.0,27545.0,0.1774,0.8217,0.1568
2015-02-22T15:00:00Z,4668.0,28422.0,877.0,27545.0,0.1642,0.8471,0.1425
2015-02-22T16:00:00Z,5179.0,28422.0,877.0,27545.0,0.1822,0.8583,0.1607
2015-02-22T17:00:00Z,6358.0,28422.0,877.0,27545.0,0.2237,0.8622,0.2033
2015-02-22T18:00:00Z,8514.0,28422.0,877.0,27545.0,0.2996,0.8712,0.2814
2015-02-22T19:00:00Z,10752.0,28422.0,877.0,27545.0,0.3783,0.8758,0.3624
2015-02-22T20:00:00Z,13209.0,28422.0,877.0,27545.0,0.4647,0.8754,0.4517
2015-02-22T21:00:00Z,15279.0,28422.0,877.0,27545.0,0.5376,0.8704,0.527
2015-02-22T22:00:00Z,16732.0,28422.0,877.0,27545.0,0.5887,0.8011,0.582
2015-02-22T23:00:00Z,18294.0,28432.0,882.0,27549.0,0.6435,0.7591,0.6398
2015-02-23T00:00:00Z,20109.0,28432.0,882.0,27549.0,0.7073,0.7435,0.7061
2015-02-23T01:00:00Z,21043.0,28432.0,882.0,27549.0,0.7401,0.7858,0.7386
2015-02-23T02:00:00Z,21982.0,28432.0,882.0,27549.0,0.7731,0.7844,0.7728
2015-02-23T03:00:00Z,22691.0,28432.0,882.0,27549.0,0.798,0.7924,0.7983
2015-02-23T04:00:00Z,22706.0,28432.0,882.0,27549.0,0.7986,0.8281,0.7977
2015-02-23T05:00:00Z,23328.0,28432.0,882.0,27549.0,0.8205,0.8442,0.8197
2015-02-23T06:00:00Z,23078.0,28432.0,882.0,27549.0,0.8117,0.8608,0.8101
2015-02-23T07:00:00Z,21489.0,28432.0,882.0,27549.0,0.7558,0.8608,0.7525
2015-02-23T08:00:00Z,19503.0,28432.0,882.0,27549.0,0.6859,0.8579,0.6805
2015-02-23T09:00:00Z,17934.0,28432.0,882.0,27549.0,0.6308,0.8483,0.6238
2015-02-23T10:00:00Z,16323.0,28432.0,882.0,27549.0,0.5741,0.7899,0.5672
2015-02-23T11:00:00Z,14199.0,28432.0,882.0,27549.0,0.4994,0.7366,0.4918
2015-02-23T12:00:00Z,12715.0,28432.0,882.0,27549.0,0.4472,0.7764,0.4367
2015-02-23T13:00:00Z,10848.0,28432.0,882.0,27549.0,0.3816,0.8146,0.3677
2015-02-23T14:00:00Z,9493.0,28432.0,882.0,27549.0,0.3339,0.7923,0.3192
2015-02-23T15:00:00Z,8641.0,28432.0,882.0,27549.0,0.3039,0.7817,0.2886
2015-02-23T16:00:00Z,8273.0,28432.0,882.0,27549.0,0.291,0.7776,0.2754
2015-02-23T17:00:00Z,8559.0,28432.0,882.0,27549.0,0.301,0.777,0.2858
2015-02-23T18:00:00Z,9044.0,28432.0,882.0,27549.0,0.3181,0.7369,0.3047
2015-02-23T19:00:00Z,9723.0,28432.0,882.0,27549.0,0.3419,0.8183,0.3267
2015-02-23T20:00:00Z,10040.0,28432.0,882.0,27549.0,0.3531,0.8435,0.3374
2015-02-23T21:00:00Z,10654.0,28432.0,882.0,27549.0,0.3747,0.8188,0.3605
2015-02-23T22:00:00Z,11259.0,28432.0,882.0,27549.0,0.396,0.77,0.384
2015-02-23T23:00:00Z,12130.0,28441.0,882.0,27558.0,0.4265,0.838,0.4134
2015-02-24T00:00:00Z,12777.0,28441.0,882.0,27558.0,0.4492,0.8044,0.4379
2015-02-24T01:00:00Z,13502.0,28441.0,882.0,27558.0,0.4748,0.8634,0.4623
2015-02-24T02:00:00Z,14160.0,28441.0,882.0,27558.0,0.4979,0.8492,0.4867
2015-02-24T03:00:00Z,14552.0,28441.0,882.0,27558.0,0.5116,0.8426,0.501
2015-02-24T04:00:00Z,15077.0,28441.0,882.0,27558.0,0.5301,0.8416,0.5201
2015-02-24T05:00:00Z,15675.0,28441.0,882.0,27558.0,0.5511,0.8602,0.5413
2015-02-24T06:00:00Z,16014.0,28441.0,882.0,27558.0,0.5631,0.8694,0.5532
2015-02-24T07:00:00Z,15502.0,28441.0,882.0,27558.0,0.545,0.8691,0.5347
2015-02-24T08:00:00Z,15519.0,28441.0,882.0,27558.0,0.5456,0.8626,0.5355
2015-02-24T09:00:00Z,15494.0,28441.0,882.0,27558.0,0.5448,0.847,0.5352
2015-02-24T10:00:00Z,16303.0,28441.0,882.0,27558.0,0.5732,0.8436,0.5646
2015-02-24T11:00:00Z,16158.0,28441.0,882.0,27558.0,0.5682,0.856,0.5589
2015-02-24T12:00:00Z,15514.0,28441.0,882.0,27558.0,0.5455,0.8584,0.5355
2015-02-24T13:00:00Z,14102.0,28441.0,882.0,27558.0,0.4958,0.8758,0.4837
2015-02-24T14:00:00Z,12447.0,28441.0,882.0,27558.0,0.4376,0.8557,0.4243
2015-02-24T15:00:00Z,11140.0,28441.0,882.0,27558.0,0.3917,0.8744,0.3763
2015-02-24T16:00:00Z,10364.0,28441.0,882.0,27558.0,0.3644,0.8864,0.3477
2015-02-24T17:00:00Z,10437.0,28441.0,882.0,27558.0,0.367,0.8971,0.35
2015-02-24T18:00:00Z,10791.0,28441.0,882.0,27558.0,0.3794,0.9003,0.3628
2015-02-24T19:00:00Z,10720.0,28441.0,882.0,27558.0,0.3769,0.8928,0.3604
2015-02-24T20:00:00Z,10937.0,28441.0,882.0,27558.0,0.3846,0.8837,0.3686
2015-02-24T21:00:00Z,10610.0,28441.0,882.0,27558.0,0.3731,0.8598,0.3575
2015-02-24T22:00:00Z,10217.0,28441.0,882.0,27558.0,0.3592,0.8797,0.3426
2015-02-24T23:00:00Z,9547.0,28445.0,886.0,27558.0,0.3356,0.864,0.3187
2015-02-25T00:00:00Z,9187.0,28445.0,886.0,27558.0,0.323,0.8244,0.3068
2015-02-25T01:00:00Z,8903.0,28445.0,886.0,27558.0,0.313,0.8146,0.2968
2015-02-25T02:00:00Z,8271.0,28445.0,886.0,27558.0,0.2908,0.7253,0.2768
2015-02-25T03:00:00Z,7883.0,28445.0,886.0,27558.0,0.2771,0.5849,0.2673
2015-02-25T04:00:00Z,7592.0,28445.0,886.0,27558.0,0.2669,0.6295,0.2552
2015-02-25T05:00:00Z,7310.0,28445.0,886.0,27558.0,0.257,0.5553,0.2474
2015-02-25T06:00:00Z,6761.0,28445.0,886.0,27558.0,0.2377,0.6053,0.2259
2015-02-25T07:00:00Z,5943.0,28445.0,886.0,27558.0,0.2089,0.547,0.1981
2015-02-25T08:00:00Z,5033.0,28445.0,886.0,27558.0,0.1769,0.5414,0.1652
2015-02-25T09:00:00Z,4331.0,28445.0,886.0,27558.0,0.1522,0.4446,0.1429
2015-02-25T10:00:00Z,4171.0,28445.0,886.0,27558.0,0.1466,0.3435,0.1403
2015-02-25T11:00:00Z,4517.0,28445.0,886.0,27558.0,0.1588,0.379,0.1517
2015-02-25T12:00:00Z,4338.0,28445.0,886.0,27558.0,0.1525,0.2486,0.1494
2015-02-25T13:00:00Z,3810.0,28445.0,886.0,27558.0,0.134,0.1945,0.132
2015-02-25T14:00:00Z,2817.0,28445.0,886.0,27558.0,0.099,0.0968,0.0991
2015-02-25T15:00:00Z,2104.0,28445.0,886.0,27558.0,0.074,0.0665,0.0742
2015-02-25T16:00:00Z,1538.0,28445.0,886.0,27558.0,0.0541,0.0445,0.0544
2015-02-25T17:00:00Z,1578.0,28445.0,886.0,27558.0,0.0555,0.0491,0.0557
2015-02-25T18:00:00Z,1707.0,28445.0,886.0,27558.0,0.06,0.048,0.0604
2015-02-25T19:00:00Z,1850.0,28445.0,886.0,27558.0,0.065,0.0394,0.0658
2015-02-25T20:00:00Z,1848.0,28445.0,886.0,27558.0,0.065,0.0241,0.0663
2015-02-25T21:00:00Z,1985.0,28445.0,886.0,27558.0,0.0698,0.0136,0.0716
2015-02-25T22:00:00Z,1829.0,28445.0,886.0,27558.0,0.0643,0.0096,0.066
2015-02-25T23:00:00Z,1740.0,28457.0,886.0,27571.0,0.0611,0.0241,0.0623
2015-02-26T00:00:00Z,1711.0,28457.0,886.0,27571.0,0.0601,0.0451,0.0606
2015-02-26T01:00:00Z,1674.0,28457.0,886.0,27571.0,0.0588,0.0618,0.0587
2015-02-26T02:00:00Z,1730.0,28457.0,886.0,27571.0,0.0608,0.1199,0.0589
2015-02-26T03:00:00Z,2115.0,28457.0,886.0,27571.0,0.0743,0.2335,0.0692
2015-02-26T04:00:00Z,2618.0,28457.0,886.0,27571.0,0.092,0.2979,0.0854
2015-02-26T05:00:00Z,3414.0,28457.0,886.0,27571.0,0.12,0.5111,0.1074
2015-02-26T06:00:00Z,4094.0,28457.0,886.0,27571.0,0.1439,0.6652,0.1271
2015-02-26T07:00:00Z,4233.0,28457.0,886.0,27571.0,0.1487,0.5886,0.1346
2015-02-26T08:00:00Z,3984.0,28457.0,886.0,27571.0,0.14,0.5263,0.1276
2015-02-26T09:00:00Z,3917.0,28457.0,886.0,27571.0,0.1376,0.5159,0.1255
2015-02-26T10:00:00Z,4977.0,28457.0,886.0,27571.0,0.1749,0.555,0.1627
2015-02-26T11:00:00Z,7111.0,28457.0,886.0,27571.0,0.2498,0.5921,0.2388
2015-02-26T12:00:00Z,8864.0,28457.0,886.0,27571.0,0.3115,0.6365,0.3011
2015-02-26T13:00:00Z,9687.0,28457.0,886.0,27571.0,0.3404,0.6521,0.3304
2015-02-26T14:00:00Z,9989.0,28457.0,886.0,27571.0,0.351,0.6539,0.3413
2015-02-26T15:00:00Z,9486.0,28457.0,886.0,27571.0,0.3333,0.6554,0.323
2015-02-26T16:00:00Z,9651.0,28457.0,886.0,27571.0,0.3392,0.6507,0.3291
2015-02-26T17:00:00Z,11690.0,28457.0,886.0,27571.0,0.4108,0.6417,0.4034
2015-02-26T18:00:00Z,13871.0,28457.0,886.0,27571.0,0.4874,0.6358,0.4827
2015-02-26T19:00:00Z,14472.0,28457.0,886.0,27571.0,0.5085,0.5839,0.5061
2015-02-26T20:00:00Z,13665.0,28457.0,886.0,27571.0,0.4802,0.5284,0.4787
2015-02-26T21:00:00Z,12576.0,28457.0,886.0,27571.0,0.4419,0.4652,0.4412
2015-02-26T22:00:00Z,11510.0,28457.0,886.0,27571.0,0.4044,0.4642,0.4026
2015-02-26T23:00:00Z,10466.0,28468.0,886.0,27582.0,0.3677,0.3953,0.3668
2015-02-27T00:00:00Z,9460.0,28468.0,886.0,27582.0,0.3323,0.3747,0.3309
2015-02-27T01:00:00Z,8701.0,28468.0,886.0,27582.0,0.3056,0.2911,0.3061
2015-02-27T02:00:00Z,7781.0,28468.0,886.0,27582.0,0.2733,0.2531,0.274
2015-02-27T03:00:00Z,7334.0,28468.0,886.0,27582.0,0.2576,0.3306,0.2553
2015-02-27T04:00:00Z,6935.0,28468.0,886.0,27582.0,0.2436,0.4306,0.2376
2015-02-27T05:00:00Z,7045.0,28468.0,886.0,27582.0,0.2475,0.4404,0.2413
2015-02-27T06:00:00Z,7102.0,28468.0,886.0,27582.0,0.2495,0.4275,0.2438
2015-02-27T07:00:00Z,6681.0,28468.0,886.0,27582.0,0.2347,0.3425,0.2312
2015-02-27T08:00:00Z,5282.0,28468.0,886.0,27582.0,0.1856,0.3388,0.1806
2015-02-27T09:00:00Z,4305.0,28468.0,886.0,27582.0,0.1512,0.3036,0.1464
2015-02-27T10:00:00Z,4141.0,28468.0,886.0,27582.0,0.1454,0.2868,0.1409
2015-02-27T11:00:00Z,4385.0,28468.0,886.0,27582.0,0.154,0.2396,0.1513
2015-02-27T12:00:00Z,5056.0,28468.0,886.0,27582.0,0.1776,0.2156,0.1764
2015-02-27T13:00:00Z,5421.0,28468.0,886.0,27582.0,0.1904,0.2318,0.1891
2015-02-27T14:00:00Z,5459.0,28468.0,886.0,27582.0,0.1918,0.1957,0.1916
2015-02-27T15:00:00Z,4819.0,28468.0,886.0,27582.0,0.1693,0.1851,0.1688
2015-02-27T16:00:00Z,4130.0,28468.0,886.0,27582.0,0.1451,0.1366,0.1454
2015-02-27T17:00:00Z,3911.0,28468.0,886.0,27582.0,0.1374,0.1584,0.1367
2015-02-27T18:00:00Z,4342.0,28468.0,886.0,27582.0,0.1526,0.178,0.1517
2015-02-27T19:00:00Z,4835.0,28468.0,886.0,27582.0,0.1698,0.138,0.1708
2015-02-27T20:00:00Z,4919.0,28468.0,886.0,27582.0,0.1728,0.1519,0.1735
2015-02-27T21:00:00Z,4946.0,28468.0,886.0,27582.0,0.1737,0.096,0.1763
2015-02-27T22:00:00Z,4693.0,28468.0,886.0,27582.0,0.1649,0.1235,0.1662
2015-02-27T23:00:00Z,4440.0,28471.0,886.0,27585.0,0.1559,0.1944,0.1547
2015-02-28T00:00:00Z,4391.0,28471.0,886.0,27585.0,0.1542,0.2418,0.1514
2015-02-28T01:00:00Z,4540.0,28471.0,886.0,27585.0,0.1595,0.3083,0.1547
2015-02-28T02:00:00Z,4299.0,28471.0,886.0,27585.0,0.151,0.3212,0.1455
2015-02-28T03:00:00Z,4418.0,28471.0,886.0,27585.0,0.1552,0.4166,0.1468
2015-02-28T04:00:00Z,4643.0,28471.0,886.0,27585.0,0.163,0.5984,0.1491
2015-02-28T05:00:00Z,4844.0,28471.0,886.0,27585.0,0.1702,0.6647,0.1543
2015-02-28T06:00:00Z,4882.0,28471.0,886.0,27585.0,0.1714,0.6649,0.1556
2015-02-28T07:00:00Z,4594.0,28471.0,886.0,27585.0,0.1614,0.7517,0.1424
2015-02-28T08:00:00Z,4269.0,28471.0,886.0,27585.0,0.15,0.8512,0.1274
2015-02-28T09:00:00Z,4728.0,28471.0,886.0,27585.0,0.1661,0.8835,0.143
2015-02-28T10:00:00Z,6745.0,28471.0,886.0,27585.0,0.2369,0.8916,0.2159
2015-02-28T11:00:00Z,8001.0,28471.0,886.0,27585.0,0.281,0.8914,0.2614
2015-02-28T12:00:00Z,7912.0,28471.0,886.0,27585.0,0.2779,0.8929,0.2582
2015-02-28T13:00:00Z,7925.0,28471.0,886.0,27585.0,0.2784,0.8954,0.2585
2015-02-28T14:00:00Z,8144.0,28471.0,886.0,27585.0,0.286,0.8887,0.2667
2015-02-28T15:00:00Z,8336.0,28471.0,886.0,27585.0,0.2928,0.8897,0.2736
2015-02-28T16:00:00Z,7817.0,28471.0,886.0,27585.0,0.2746,0.8938,0.2547
2015-02-28T17:00:00Z,9283.0,28471.0,886.0,27585.0,0.326,0.9027,0.3075
2015-02-28T18:00:00Z,12030.0,28471.0,886.0,27585.0,0.4225,0.9064,0.407
2015-02-28T19:00:00Z,14695.0,28471.0,886.0,27585.0,0.5162,0.9143,0.5034
2015-02-28T20:00:00Z,16549.0,28471.0,886.0,27585.0,0.5813,0.9106,0.5707
2015-02-28T21:00:00Z,17147.0,28471.0,886.0,27585.0,0.6023,0.9149,0.5922
2015-02-28T22:00:00Z,18368.0,28471.0,886.0,27585.0,0.6452,0.9168,0.6364
2015-02-28T23:00:00Z,18984.0,28474.0,886.0,27587.0,0.6667,0.9199,0.6586
2015-03-01T00:00:00Z,19597.0,28474.0,886.0,27587.0,0.6882,0.925,0.6807
2015-03-01T01:00:00Z,19993.0,28474.0,886.0,27587.0,0.7021,0.9336,0.6947
2015-03-01T02:00:00Z,20924.0,28474.0,886.0,27587.0,0.7348,0.9286,0.7286
2015-03-01T03:00:00Z,21487.0,28474.0,886.0,27587.0,0.7546,0.9176,0.7494
2015-03-01T04:00:00Z,22247.0,28474.0,886.0,27587.0,0.7813,0.9246,0.7768
2015-03-01T05:00:00Z,23188.0,28474.0,886.0,27587.0,0.8143,0.9396,0.8104
2015-03-01T06:00:00Z,23329.0,28474.0,886.0,27587.0,0.8193,0.9426,0.8153
2015-03-01T07:00:00Z,22748.0,28474.0,886.0,27587.0,0.7989,0.9429,0.7943
2015-03-01T08:00:00Z,22242.0,28474.0,886.0,27587.0,0.7812,0.9476,0.7758
2015-03-01T09:00:00Z,21977.0,28474.0,886.0,27587.0,0.7718,0.9437,0.7664
2015-03-01T10:00:00Z,21857.0,28474.0,886.0,27587.0,0.7676,0.9422,0.762
2015-03-01T11:00:00Z,21447.0,28474.0,886.0,27587.0,0.7532,0.8897,0.7489
2015-03-01T12:00:00Z,21031.0,28474.0,886.0,27587.0,0.7386,0.8789,0.7341
2015-03-01T13:00:00Z,20154.0,28474.0,886.0,27587.0,0.7078,0.8852,0.7021
2015-03-01T14:00:00Z,19358.0,28474.0,886.0,27587.0,0.6798,0.9166,0.6723
2015-03-01T15:00:00Z,18119.0,28474.0,886.0,27587.0,0.6363,0.9252,0.627
2015-03-01T16:00:00Z,16262.0,28474.0,886.0,27587.0,0.5711,0.9326,0.5596
2015-03-01T17:00:00Z,14512.0,28474.0,886.0,27587.0,0.5097,0.9363,0.496
2015-03-01T18:00:00Z,13088.0,28474.0,886.0,27587.0,0.4596,0.9237,0.4448
2015-03-01T19:00:00Z,12595.0,28474.0,886.0,27587.0,0.4423,0.9228,0.4269
2015-03-01T20:00:00Z,13405.0,28474.0,886.0,27587.0,0.4708,0.9244,0.4562
2015-03-01T21:00:00Z,13343.0,28474.0,886.0,27587.0,0.4686,0.914,0.4544
2015-03-01T22:00:00Z,12841.0,28474.0,886.0,27587.0,0.451,0.8942,0.4368
2015-03-01T23:00:00Z,14194.0,28477.0,886.0,27590.0,0.4984,0.8244,0.488
2015-03-02T00:00:00Z,15471.0,28477.0,886.0,27590.0,0.5433,0.7791,0.5358
2015-03-02T01:00:00Z,17467.0,28477.0,886.0,27590.0,0.6134,0.8047,0.6073
2015-03-02T02:00:00Z,19031.0,28477.0,886.0,27590.0,0.6683,0.7688,0.6651
2015-03-02T03:00:00Z,21142.0,28477.0,886.0,27590.0,0.7424,0.8872,0.7378
2015-03-02T04:00:00Z,22179.0,28477.0,886.0,27590.0,0.7789,0.9149,0.7745
2015-03-02T05:00:00Z,23076.0,28477.0,886.0,27590.0,0.8104,0.9028,0.8074
2015-03-02T06:00:00Z,23009.0,28477.0,886.0,27590.0,0.808,0.8882,0.8054
2015-03-02T07:00:00Z,23274.0,28477.0,886.0,27590.0,0.8173,0.878,0.8154
2015-03-02T08:00:00Z,24209.0,28477.0,886.0,27590.0,0.8501,0.8774,0.8492
2015-03-02T09:00:00Z,23704.0,28477.0,886.0,27590.0,0.8324,0.8814,0.8308
2015-03-02T10:00:00Z,23975.0,28477.0,886.0,27590.0,0.8419,0.8874,0.8405
2015-03-02T11:00:00Z,24578.0,28477.0,886.0,27590.0,0.8631,0.889,0.8623
2015-03-02T12:00:00Z,24463.0,28477.0,886.0,27590.0,0.859,0.886,0.8582
2015-03-02T13:00:00Z,23265.0,28477.0,886.0,27590.0,0.817,0.8834,0.8149
2015-03-02T14:00:00Z,22273.0,28477.0,886.0,27590.0,0.7821,0.8749,0.7792
2015-03-02T15:00:00Z,20548.0,28477.0,886.0,27590.0,0.7216,0.8722,0.7168
2015-03-02T16:00:00Z,18425.0,28477.0,886.0,27590.0,0.647,0.8776,0.6396
2015-03-02T17:00:00Z,17113.0,28477.0,886.0,27590.0,0.601,0.8564,0.5927
2015-03-02T18:00:00Z,17482.0,28477.0,886.0,27590.0,0.6139,0.8481,0.6064
2015-03-02T19:00:00Z,18920.0,28477.0,886.0,27590.0,0.6644,0.8624,0.6581
2015-03-02T20:00:00Z,20586.0,28477.0,886.0,27590.0,0.7229,0.8508,0.7188
2015-03-02T21:00:00Z,21453.0,28477.0,886.0,27590.0,0.7534,0.8589,0.75
2015-03-02T22:00:00Z,22076.0,28477.0,886.0,27590.0,0.7752,0.8778,0.772
2015-03-02T23:00:00Z,22754.0,28481.0,886.0,27595.0,0.7989,0.8827,0.7962
2015-03-03T00:00:00Z,23248.0,28481.0,886.0,27595.0,0.8162,0.884,0.8141
2015-03-03T01:00:00Z,22547.0,28481.0,886.0,27595.0,0.7917,0.8824,0.7887
2015-03-03T02:00:00Z,22436.0,28481.0,886.0,27595.0,0.7877,0.8738,0.785
2015-03-03T03:00:00Z,21429.0,28481.0,886.0,27595.0,0.7524,0.867,0.7487
2015-03-03T04:00:00Z,20575.0,28481.0,886.0,27595.0,0.7224,0.8727,0.7176
2015-03-03T05:00:00Z,19941.0,28481.0,886.0,27595.0,0.7001,0.8776,0.6945
2015-03-03T06:00:00Z,19003.0,28481.0,886.0,27595.0,0.6672,0.8668,0.6608
2015-03-03T07:00:00Z,18409.0,28481.0,886.0,27595.0,0.6464,0.8579,0.6396
2015-03-03T08:00:00Z,18762.0,28481.0,886.0,27595.0,0.6587,0.8692,0.652
2015-03-03T09:00:00Z,19848.0,28481.0,886.0,27595.0,0.6969,0.853,0.6919
2015-03-03T10:00:00Z,20520.0,28481.0,886.0,27595.0,0.7205,0.8612,0.716
2015-03-03T11:00:00Z,19947.0,28481.0,886.0,27595.0,0.7004,0.7814,0.6978
2015-03-03T12:00:00Z,18898.0,28481.0,886.0,27595.0,0.6635,0.7348,0.6612
2015-03-03T13:00:00Z,17012.0,28481.0,886.0,27595.0,0.5973,0.5927,0.5975
2015-03-03T14:00:00Z,15448.0,28481.0,886.0,27595.0,0.5424,0.3755,0.5477
2015-03-03T15:00:00Z,15048.0,28481.0,886.0,27595.0,0.5283,0.3343,0.5346
2015-03-03T16:00:00Z,13582.0,28481.0,886.0,27595.0,0.4769,0.3356,0.4814
2015-03-03T17:00:00Z,13953.0,28481.0,886.0,27595.0,0.4899,0.3858,0.4932
2015-03-03T18:00:00Z,14288.0,28481.0,886.0,27595.0,0.5016,0.6765,0.496
2015-03-03T19:00:00Z,14855.0,28481.0,886.0,27595.0,0.5216,0.7686,0.5137
2015-03-03T20:00:00Z,14899.0,28481.0,886.0,27595.0,0.5231,0.6875,0.5178
2015-03-03T21:00:00Z,15476.0,28481.0,886.0,27595.0,0.5434,0.7133,0.5379
2015-03-03T22:00:00Z,15687.0,28481.0,886.0,27595.0,0.5508,0.7297,0.545
2015-03-03T23:00:00Z,15041.0,28489.0,886.0,27603.0,0.528,0.7562,0.5206
2015-03-04T00:00:00Z,14354.0,28489.0,886.0,27603.0,0.5039,0.7447,0.4961
2015-03-04T01:00:00Z,13925.0,28489.0,886.0,27603.0,0.4888,0.8364,0.4776
2015-03-04T02:00:00Z,13923.0,28489.0,886.0,27603.0,0.4887,0.877,0.4763
2015-03-04T03:00:00Z,14320.0,28489.0,886.0,27603.0,0.5026,0.891,0.4902
2015-03-04T04:00:00Z,14619.0,28489.0,886.0,27603.0,0.5131,0.8993,0.5007
2015-03-04T05:00:00Z,15122.0,28489.0,886.0,27603.0,0.5308,0.9104,0.5186
2015-03-04T06:00:00Z,15083.0,28489.0,886.0,27603.0,0.5294,0.9126,0.5171
